2024-12-22 13:26:56,345 INFO    SenderThread:329502 [dir_watcher.py:finish():388] scan: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files
2024-12-22 13:26:56,346 INFO    SenderThread:329502 [dir_watcher.py:finish():402] scan save: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/conda-environment.yaml conda-environment.yaml
2024-12-22 13:26:56,346 INFO    SenderThread:329502 [dir_watcher.py:finish():402] scan save: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/wandb-metadata.json wandb-metadata.json
2024-12-22 13:26:56,346 INFO    SenderThread:329502 [dir_watcher.py:finish():402] scan save: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/requirements.txt requirements.txt
2024-12-22 13:26:56,346 INFO    SenderThread:329502 [dir_watcher.py:finish():402] scan save: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/wandb-summary.json wandb-summary.json
2024-12-22 13:26:56,346 INFO    SenderThread:329502 [dir_watcher.py:finish():402] scan save: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/config.yaml config.yaml
2024-12-22 13:26:56,346 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 10
2024-12-22 13:26:56,346 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: poll_exit
2024-12-22 13:26:56,346 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:56,347 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 10
2024-12-22 13:26:56,349 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:56,349 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 10
2024-12-22 13:26:56,349 INFO    SenderThread:329502 [file_pusher.py:finish():169] shutting down file pusher
2024-12-22 13:26:56,424 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-22 13:26:56,425 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: poll_exit
2024-12-22 13:26:56,523 INFO    wandb-upload_1:329502 [upload_job.py:push():130] Uploaded file /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/conda-environment.yaml
2024-12-22 13:26:56,550 INFO    wandb-upload_2:329502 [upload_job.py:push():130] Uploaded file /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/wandb-summary.json
2024-12-22 13:26:56,558 INFO    wandb-upload_3:329502 [upload_job.py:push():130] Uploaded file /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/config.yaml
2024-12-22 13:26:56,562 INFO    wandb-upload_0:329502 [upload_job.py:push():130] Uploaded file /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/files/requirements.txt
2024-12-22 13:26:56,762 INFO    Thread-11 (_thread_body):329502 [sender.py:transition_state():613] send defer: 11
2024-12-22 13:26:56,763 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:56,763 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 11
2024-12-22 13:26:56,763 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:56,763 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 11
2024-12-22 13:26:56,763 INFO    SenderThread:329502 [file_pusher.py:join():175] waiting for file pusher
2024-12-22 13:26:56,763 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 12
2024-12-22 13:26:56,763 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:56,763 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 12
2024-12-22 13:26:56,763 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:56,763 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 12
2024-12-22 13:26:56,763 INFO    SenderThread:329502 [file_stream.py:finish():601] file stream finish called
2024-12-22 13:26:56,839 INFO    SenderThread:329502 [file_stream.py:finish():605] file stream finish is done
2024-12-22 13:26:56,839 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 13
2024-12-22 13:26:56,839 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:56,839 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 13
2024-12-22 13:26:56,839 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:56,839 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 13
2024-12-22 13:26:56,839 INFO    SenderThread:329502 [sender.py:transition_state():613] send defer: 14
2024-12-22 13:26:56,839 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: defer
2024-12-22 13:26:56,839 INFO    HandlerThread:329502 [handler.py:handle_request_defer():184] handle defer: 14
2024-12-22 13:26:56,840 DEBUG   SenderThread:329502 [sender.py:send():378] send: final
2024-12-22 13:26:56,840 DEBUG   SenderThread:329502 [sender.py:send():378] send: footer
2024-12-22 13:26:56,840 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: defer
2024-12-22 13:26:56,840 INFO    SenderThread:329502 [sender.py:send_request_defer():609] handle sender defer: 14
2024-12-22 13:26:56,840 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-22 13:26:56,840 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: poll_exit
2024-12-22 13:26:56,840 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: server_info
2024-12-22 13:26:56,840 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: get_summary
2024-12-22 13:26:56,840 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: sampled_history
2024-12-22 13:26:56,840 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: internal_messages
2024-12-22 13:26:56,841 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: poll_exit
2024-12-22 13:26:56,841 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: poll_exit
2024-12-22 13:26:56,841 DEBUG   SenderThread:329502 [sender.py:send_request():405] send_request: server_info
2024-12-22 13:26:56,888 INFO    MainThread:329502 [wandb_run.py:_footer_history_summary_info():3994] rendering history
2024-12-22 13:26:56,888 INFO    MainThread:329502 [wandb_run.py:_footer_history_summary_info():4026] rendering summary
2024-12-22 13:26:56,889 INFO    MainThread:329502 [wandb_run.py:_footer_sync_info():3953] logging synced files
2024-12-22 13:26:56,889 DEBUG   HandlerThread:329502 [handler.py:handle_request():158] handle_request: shutdown
2024-12-22 13:26:56,889 INFO    HandlerThread:329502 [handler.py:finish():882] shutting down handler
2024-12-22 13:26:57,841 INFO    WriterThread:329502 [datastore.py:close():296] close: /sfs/qumulo/qproject/biocomplexity/fa7sa/calo_dreamer/src/wandb/run-20241222_132652-bl6dlkzk/run-bl6dlkzk.wandb
2024-12-22 13:26:57,888 INFO    SenderThread:329502 [sender.py:finish():1545] shutting down sender
2024-12-22 13:26:57,889 INFO    SenderThread:329502 [file_pusher.py:finish():169] shutting down file pusher
2024-12-22 13:26:57,889 INFO    SenderThread:329502 [file_pusher.py:join():175] waiting for file pusher
